course_id,Quality,Difficulty,For Credit,Would Take Again,Grade,Textbook,Comment,professor,department,Attendance,Online Class
 RLST055,5.0,4.0,Yes,,A-,Yes,"I love him and his class, definitely would like to take another class with him. The first 2-3 weeks of class were filled with boring powerpoint lectures that covered huge amounts of material, but don't get discouraged! After that, it's more lecture and discussion and it's so interesting! The class dynamic he creates is what makes it so great.",Gary Gilbert ,Religious Studies department,Mandatory,
 RLST055,5.0,4.0,Yes,,,Yes,"An overall great teacher! His lectures are captivating, he is an expert in his field and is very helpful. I really enjoyed and appreciated his help on papers, and he always got me excited to write about my topic! I learned a lot in his class and wish I could have taken more classes with him!",Gary Gilbert ,Religious Studies department,Not Mandatory,
 RLST055,4.5,3.0,Yes,,,No,"Professor Gilbert is absolutely incredible. He is so knowledgeable and passionate about what he teaches. Although this class was lecture-based, he still posed questions to the class that encouraged great discussions. He is a fair grader and willing to meet with anyone during office hours. I only used one of the textbooks once or twice for an essay.",Gary Gilbert ,Religious Studies department,,
 RLST136,3.0,3.0,Yes,,,No,"While Prof. Gilbert is very knowledgable in his area and is obviously very intelligent, his assignments can be vague while looking straightforward in disguise. Getting an A is not as easy as it seems. There are lots of readings but he goes over the material in his lectures. He also talks a lot so the class is like 80% lecture 20% discussion. ",Gary Gilbert ,Religious Studies department,,
 RLST055,5.0,3.0,,,,Yes,Took it for GE but Prof Gilbert totally made want to be a RLST major! Class is lecture based but he raises interesting questions for you to think about. Workload is fair(2 8-page papers and 2 exams w/ study guide). He is super helpful if you go to his office hours to talk about paper or before midterms.,Gary Gilbert ,Religious Studies department,Mandatory,
 RELST135,4.5,3.0,,,,No,"If it was at all possible, I would probably add a religious studies major to my degree because of Professor Gilbert. I wish I would have taken his class earlier!",Gary Gilbert ,Religious Studies department,,
 RLST135,5.0,3.0,,,,Yes,"Gary is one of the most thoughtful, kind, and measured people I have met, and despite the touchy subject that is Jerusalem, his goal was clear: to impart as complete and nuanced an understanding of the Holy City as possible. He's an OK lecturer, but nonetheless an extraordinary educator and discussion leader, and his grading is difficult but fair.",Gary Gilbert ,Religious Studies department,,
 RLST129,4.5,2.0,,,,Yes,"Amazing professor! Amazing course! I learned so much from the text. If you wish to learn about the Western traditions, especially Judaism and Christianity, take Professor Gilbert's courses!",Gary Gilbert ,Religious Studies department,,
 RLST129,3.5,3.0,,,,Yes,This professor is very understanding about absences if you keep in touch with him constantly through email. Stay on top of the essays and you will be fine.,Gary Gilbert ,Religious Studies department,,
 RLST137,5.0,3.0,,,,No,Amazing professor. I have never been as inspired by a professor or by classes as much as I have been with Gary. He is passionate about the subjects and wants the students to do well. There is a lot of reading but you don't really need to do all of it to do well in his classes. Take a class with him if you ever have the chance!,Gary Gilbert ,Religious Studies department,,
 RLST135,4.0,4.0,,,,Yes,"Gilbert has a great wealth of knowledge and experience in his field - he is superbly qualified. However, he never holds discussions and literally talks the entire time in a monotone boring voice. He can make an interesting subject boring in class, but readings are good (but way too much and he never uses them in class). Mixed review.",Gary Gilbert ,Religious Studies department,,
 RLST129,2.5,4.0,,,,Yes,"I would make sure to stay away from this professor. There is a lot of reading, a lot of work, a fair amount of essays, and the grading is based a lot on favoritism. Although, I will say that Professor Gilbert is very passionate about his subject.",Gary Gilbert ,Religious Studies department,,
 FHS010,5.0,1.0,,,,No,"Really good professor, really interesting class. Completely discussion based, and similar to a high school AP English class. The class is what you make of it - you can get a good grade by using sparknotes if you choose, but the reading is pretty interesting.",Gary Gilbert ,Religious Studies department,,
 HIST168,4.0,2.0,,,,Yes,Class can sometimes be dry,Gary Gilbert ,Religious Studies department,,
 FHS10,5.0,3.0,,,,Yes,"All of his classes are discussion based. If you are not writing the text paper about the book discussed in class, then there's no point in going to that specific class. He assigns a lot of writing and a lot of reading, so SparkNotes is your best friend.",Gary Gilbert ,Religious Studies department,,
 RLST137,4.0,4.0,,,,No,"He is a hard grader, but wants you to do well. Very easy to talk to and barely even looks at his notes.  It can be boring, but it is a lecture class. There is a lot of reading but if you pay attention and take good notes, the readings are not necessary and he wont test you to make sure you did it. I'm thinking about taking another class with him.",Gary Gilbert ,Religious Studies department,,
 RLST137,4.5,3.0,,,,Yes,"Gary is amazingly knowledgeable, the his lectures are enjoyable, and he is a fair grader.  Doing all of the supplement reading is not necessary if you have some background in the subject, but do read the primary sources. Take a class from him. You will not regret it.",Gary Gilbert ,Religious Studies department,,
 RLST137,4.0,4.0,,,,,"He is one my favorite profs. I took the first Jewish-Christian Relations class and learned so much. It was A LOT of reading, but it was doable. Plus he is very excited about his suject, especially the ancient period. Take him when is comes back for Oxford.",Gary Gilbert ,Religious Studies department,,
 VARIOUSRLST,5.0,3.0,,,,,i love him!  he's my fav. prof.  so interesting and helpful and just a nice guy,Gary Gilbert ,Religious Studies department,Mandatory,
 LIFEOFJESUS,5.0,3.0,,,,,Good professor. Not too difficult a class and he is approachable and intelligent.,Gary Gilbert ,Religious Studies department,,
 CIV10,5.0,3.0,,,,,"He's a very nice guy, its ok if you don't do the reading...he doesn't call on people. You have to do a presentation on a book for the whole period which can be a pretty big task but he grades fairly. Never gets upset and has a great sense of humor!",Gary Gilbert ,Religious Studies department,,
 JUDAISM,3.0,4.0,,,,,No Comments,Gary Gilbert ,Religious Studies department,,
 CIV10,5.0,2.0,,,Drop/Withdrawal,,"Gilbert is a very nice and friendly professor, but he still sets fairly high standards. He runs a relaxed classroom, but a very focused one. He is a great moderator for discussion, creating an environment where people can feel free to take a risk and add to the discussion.",Gary Gilbert ,Religious Studies department,Mandatory,
 RLST132ETC,5.0,3.0,,,,,"I've taken two classes from this prof so far... 132 and 120... both have been awesome.  He's interesting, knowledgable, and approachable.  I highly recommend his classes.",Gary Gilbert ,Religious Studies department,,
 RLST132,5.0,2.0,,,,,Very knowledgeable prof who is very willing to help students. Readings are interesting as are the issues discussed in class. WOuld recommend highly.,Gary Gilbert ,Religious Studies department,,
 RLST21,5.0,3.0,,,,,"if you are interested in Western religions, you must take a course from Dr. Gilbert. He is the sweetest prof who really wants to teach you something. Go chat with him in office hours too, very approachable.",Gary Gilbert ,Religious Studies department,,
 RLST120,4.0,2.0,,,,,"Course Title: The Life of Jesus (from a historical point of view, of course. blah) Work: One page analysis of each canonical gospel. Midterm quiz based on readings. Three papers, including a 15-20 page final. Nice, approchable man. Doesn't call on people.",Gary Gilbert ,Religious Studies department,,
 CIV10,5.0,2.0,,,,,No Comments,Gary Gilbert ,Religious Studies department,,
 RLST132,5.0,1.0,,,,,OH YEAH!!!,Gary Gilbert ,Religious Studies department,,
 GOVT020,5.0,3.0,Yes,Yes,A,Yes,"Prof Fortner's classes were always so enjoyable -- he's really friendly with all of his students and jokes around a lot, but still manages to run class seriously. Very discussion and reading heavy but the class is more about discussing politics and questioning your own beliefs than learning the specifics of U.S. government.",Michael Fortner ,Government department,Mandatory,
 GOVT179,5.0,3.0,Yes,Yes,A,No,"gives good feedback on papers, really engaging and insightful discussions. reading heavy but all the choices were really interesting and not very difficult. pretty straightforward and easy grader if you do the readings and put in effort!",Michael Fortner ,Government department,Mandatory,
